Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age-Binning,Antiguedad-Binning,Estado
0,2,1,1,10,1,1,1,1,1,1,2,1,0,3,7,0,0,0,0,0,0,0,2,2,1
1,3,1,0,9,1,1,1,1,1,1,2,4,1,8,5,0,0,0,0,0,0,0,2,1,0
1,2,1,0,65,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2,1
1,4,0,0,68,1,3,2,2,3,3,1,4,3,5,2,0,0,0,0,0,0,0,2,1,0
1,2,1,0,16,1,1,1,1,1,1,6,7,2,4,9,0,0,0,0,0,0,1,2,3,1
1,4,0,0,12,2,2,3,2,3,2,1,5,6,4,3,0,0,0,0,0,0,1,3,3,1
1,2,1,0,95,1,1,1,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,1,2,1
1,4,0,0,16,4,2,5,2,1,3,1,5,8,6,3,0,0,0,1,0,0,1,2,3,0
1,3,0,1,46,3,1,1,1,1,3,4,11,6,5,8,0,0,0,0,0,0,0,2,3,1
1,2,1,1,3,1,1,1,1,1,1,2,1,0,3,4,0,0,0,0,0,0,0,2,2,0
1,4,0,0,80,1,1,1,3,2,2,0,9,9,4,5,0,1,1,1,1,0,1,3,3,1
1,3,1,0,77,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,1,1,1
1,4,0,0,0,2,4,3,5,1,1,1,4,7,5,2,0,0,0,0,0,0,1,3,1,0
1,5,0,0,62,4,1,5,1,3,1,1,6,6,7,2,0,0,1,0,0,0,0,2,1,1
1,2,1,0,91,1,1,1,1,1,1,2,2,1,4,5,0,0,0,0,0,0,0,2,1,0
1,4,0,0,24,1,1,2,1,1,2,1,4,5,7,2,0,0,0,0,0,0,0,2,2,1
1,2,1,1,2,1,1,1,1,1,1,3,3,0,3,8,0,0,0,0,0,0,0,2,2,0
1,3,1,1,22,1,1,1,1,1,1,3,2,1,4,3,0,0,0,0,0,0,0,2,1,1
1,3,0,1,56,1,2,1,2,1,1,1,4,2,8,4,0,0,0,0,0,0,0,1,2,0
1,4,0,1,54,2,1,2,1,1,1,1,4,3,5,1,0,0,0,0,0,0,0,3,1,0
0,4,0,0,71,1,3,2,2,1,1,1,3,3,8,1,0,0,0,0,0,0,0,1,3,0
1,2,1,0,38,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2,1
1,3,0,1,62,3,1,1,2,1,1,2,5,8,10,5,0,0,0,0,0,0,0,1,3,1
1,4,0,0,78,4,5,3,4,5,1,0,4,7,6,1,1,0,1,1,0,0,1,2,2,0
0,3,0,1,18,1,2,1,2,1,1,2,4,1,7,5,0,0,0,0,0,0,0,1,2,1
1,2,1,0,95,1,1,2,1,1,2,6,7,2,5,8,0,0,0,0,0,0,0,1,2,1
1,3,1,0,66,1,1,1,1,1,1,2,4,1,6,5,0,0,0,0,0,0,0,2,2,1
1,2,1,0,28,1,1,1,1,1,1,1,2,0,3,8,0,0,0,0,0,0,0,2,1,1
1,4,0,0,78,3,2,3,1,3,1,1,4,5,11,2,0,0,0,1,0,0,0,2,1,0
1,3,0,1,13,1,1,1,1,1,1,1,2,0,3,5,0,0,0,0,0,0,0,3,1,1
0,1,0,0,27,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,0,2,2,1
0,4,1,0,17,2,1,1,1,1,1,2,6,2,9,5,0,1,0,0,0,0,0,2,1,1
1,4,1,1,71,1,1,1,1,1,1,7,4,1,7,4,0,0,0,0,0,0,0,2,1,1
1,4,0,0,79,2,2,3,2,1,1,1,2,2,11,1,0,0,0,0,0,0,0,3,3,0
0,4,0,0,1,3,2,1,1,5,1,1,8,2,5,5,0,0,0,1,0,0,1,1,3,0
1,3,1,1,78,1,1,1,1,1,1,1,1,0,2,5,0,0,0,0,0,0,0,2,1,0
1,5,0,0,23,4,1,4,3,3,1,0,4,6,9,1,0,1,0,0,0,0,0,2,1,0
1,1,1,0,75,1,1,1,1,1,1,3,3,0,3,8,0,0,0,0,0,0,0,1,2,0
1,4,0,1,70,5,1,1,1,1,4,3,3,3,5,6,0,1,1,0,0,0,0,2,2,1
1,2,1,0,10,1,1,1,1,1,1,1,1,1,2,8,1,0,0,0,0,0,1,1,2,1
1,2,0,0,24,1,1,1,2,1,3,1,3,5,3,6,1,0,0,0,0,0,1,1,2,1
0,2,0,0,47,1,1,1,1,1,1,1,2,1,2,8,0,0,0,0,0,0,0,2,3,1
0,3,0,1,98,2,1,1,1,1,1,5,11,1,6,9,0,0,0,0,0,0,0,1,2,1
1,4,0,1,4,2,1,2,2,1,1,2,6,5,9,3,0,0,0,0,0,0,0,2,2,0
1,2,1,0,15,1,1,1,1,1,1,2,2,1,4,7,0,0,0,0,0,0,0,1,3,1
1,3,1,1,67,1,1,1,1,1,2,5,4,2,5,7,0,0,0,0,0,0,0,2,2,0
1,3,1,0,32,1,1,1,1,1,1,1,2,1,4,3,0,0,0,0,0,0,0,1,1,0
1,3,0,1,40,1,1,1,1,1,1,2,6,1,5,7,0,0,0,0,0,0,0,3,3,1
1,2,1,1,54,1,1,1,1,1,1,7,6,2,5,8,0,0,0,0,0,0,1,2,3,0
1,5,1,1,78,4,2,3,2,2,2,4,5,3,6,8,0,0,0,0,0,0,0,2,3,0
1,3,2,1,94,1,1,1,1,1,1,2,1,1,3,3,0,0,0,0,0,0,0,2,1,1
0,1,0,0,51,1,1,1,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,1,3,0
0,4,0,0,42,1,1,5,1,1,3,1,7,6,11,4,0,0,0,0,0,0,1,3,1,0
1,4,0,1,67,3,1,1,1,1,2,4,2,2,9,7,0,1,0,0,0,0,0,3,3,1
1,2,1,1,87,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,2,0
1,2,1,0,29,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,1,1,1
1,5,0,1,89,3,2,5,5,1,2,2,6,7,9,3,0,0,0,1,0,0,0,2,3,1
1,4,0,0,74,4,4,4,1,1,1,1,7,5,8,4,0,1,1,1,0,0,1,1,2,0
0,3,1,0,97,1,1,1,1,1,1,2,5,1,6,6,0,0,0,0,0,0,0,2,1,1
1,2,1,1,63,1,1,1,1,1,1,3,3,0,3,9,0,0,0,0,0,0,0,2,3,1
1,5,0,0,88,3,2,3,3,1,1,1,4,6,9,1,0,0,0,0,0,0,1,2,2,0
1,1,0,0,34,1,1,1,1,1,1,2,3,0,3,5,0,0,0,0,0,0,0,1,1,0
1,3,0,1,81,1,1,1,1,1,1,2,6,2,4,7,0,0,0,0,0,0,0,2,3,1
1,3,0,1,65,2,2,1,1,2,1,4,6,2,10,4,0,0,0,0,0,0,0,3,2,1
1,2,1,0,51,1,1,1,1,1,1,1,2,0,4,5,0,0,0,0,0,0,0,1,3,1
0,1,1,0,76,1,1,1,1,1,1,2,2,1,2,6,0,0,0,0,0,0,0,1,1,0
1,2,0,1,76,1,1,1,1,1,1,2,2,0,4,7,0,0,0,0,0,0,0,2,2,0
1,3,0,0,84,2,4,2,1,1,3,1,6,5,13,3,0,0,0,0,0,0,0,3,2,0
1,1,1,0,56,1,1,1,1,1,1,4,2,1,4,4,0,0,0,0,0,0,0,2,1,1
1,2,1,0,31,1,1,1,1,1,1,2,3,1,3,6,1,0,0,0,0,0,1,1,1,1
1,3,1,1,0,2,1,1,1,1,1,12,9,2,8,8,0,0,0,0,0,0,0,3,3,1
1,3,0,1,91,2,1,1,1,1,1,2,9,1,4,8,0,0,0,0,0,0,0,3,1,1
1,2,1,0,40,1,1,1,1,1,1,1,1,0,2,9,1,0,0,0,0,0,1,1,3,0
1,3,0,0,59,3,2,1,2,1,1,2,9,3,13,6,0,0,0,0,0,0,0,3,2,0
1,4,0,1,96,4,4,1,2,3,1,3,10,4,7,6,0,0,0,0,0,0,0,2,3,1
1,1,0,1,61,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,1,3,1
1,4,0,0,14,3,1,4,1,4,3,1,5,9,11,2,0,0,1,0,0,0,1,2,3,1
1,3,0,1,16,1,1,1,1,1,1,2,1,3,6,1,0,0,0,0,0,0,0,2,1,1
1,2,1,1,98,1,1,1,1,1,1,4,2,1,3,7,0,0,0,0,0,0,0,2,1,0
1,3,1,1,11,2,1,1,1,1,1,10,5,2,9,7,0,0,0,0,0,0,1,2,2,1
1,3,0,0,52,1,3,2,5,5,1,1,7,3,4,4,0,0,0,0,0,0,0,2,3,1
1,4,0,0,19,3,3,3,3,1,1,1,3,2,5,1,0,0,0,0,0,0,0,2,1,1
1,3,0,1,61,2,3,2,3,1,3,2,7,6,10,5,0,0,0,0,0,0,0,3,3,1
1,3,0,1,73,1,1,1,1,1,1,1,4,1,6,5,0,0,0,0,0,0,0,2,1,1
1,3,1,1,0,2,1,1,1,1,1,12,9,2,8,8,0,0,0,0,0,0,0,3,3,1
1,3,0,1,74,2,1,1,1,1,1,1,8,1,7,7,0,1,0,0,0,0,0,2,3,1
1,4,0,0,55,1,2,4,1,1,2,1,6,4,10,2,0,0,0,0,0,0,0,1,3,1
1,2,0,1,48,1,1,1,1,1,1,2,4,1,5,7,0,0,0,0,0,0,0,2,2,1
1,3,0,1,53,2,1,1,1,1,1,4,4,2,12,4,0,0,0,0,0,0,0,2,2,1
0,3,0,1,13,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,2,2,1
1,2,1,2,34,1,1,1,1,1,1,3,2,0,4,8,0,0,0,0,0,0,0,2,3,1
1,4,0,0,54,2,2,1,1,4,2,1,4,4,8,2,0,0,0,0,0,0,0,3,2,1
1,4,0,0,69,2,2,3,4,2,1,1,3,4,8,1,0,0,0,0,0,0,0,2,1,0
0,1,0,0,81,1,1,1,1,1,1,1,1,0,2,5,1,0,0,0,0,0,0,1,1,1
0,1,0,0,99,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,2,1,1
1,4,0,0,3,3,3,3,2,3,1,1,8,2,5,5,0,0,0,0,0,0,0,1,3,1
1,4,1,1,61,2,1,1,1,1,1,3,8,2,4,7,0,1,0,0,0,0,0,3,1,1
0,2,1,0,65,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,1,3,1
1,3,0,1,93,1,1,1,1,1,1,3,2,2,6,5,0,0,0,0,0,0,0,2,1,1
1,2,1,1,24,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,3,3,1
1,3,0,1,8,1,1,1,2,1,1,2,3,2,10,3,0,0,0,0,0,0,0,1,2,1
1,2,1,1,72,1,1,1,1,1,1,3,2,0,4,5,0,0,0,0,0,0,0,1,2,0
1,5,0,0,29,4,4,5,2,4,2,1,3,4,10,1,0,0,1,0,0,0,0,1,1,0
1,3,0,1,33,2,1,1,1,1,1,3,8,2,6,7,0,0,0,0,0,1,0,3,3,1
1,2,0,1,68,1,1,1,1,1,1,1,4,1,5,6,0,0,0,0,0,0,0,3,3,1
1,3,0,1,55,4,1,1,1,1,1,3,9,5,4,7,0,1,0,0,0,0,1,2,3,0
0,1,1,1,76,1,1,1,1,1,1,5,2,2,3,5,0,0,0,0,0,0,0,3,2,0
1,2,1,0,17,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,1,0
1,1,1,0,94,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,1,2,0
1,3,1,1,86,1,1,1,1,1,1,2,1,0,4,4,0,0,0,0,0,0,0,2,2,1
1,3,0,1,25,4,1,1,1,1,1,1,6,6,13,4,0,0,0,1,0,0,0,3,2,0
1,2,0,1,22,1,1,1,1,1,1,2,3,1,4,8,0,0,0,0,0,0,0,2,3,1
0,3,0,2,15,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,2,1,1
1,4,0,0,35,3,2,3,5,2,2,1,5,6,4,3,0,0,0,0,0,0,1,2,3,0
1,4,0,1,81,5,1,1,1,1,1,4,7,4,10,4,0,1,1,0,0,0,1,2,3,0
1,3,0,1,55,1,1,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0,2,1,0
1,3,0,1,94,1,1,1,1,1,1,1,4,0,4,5,0,0,0,0,0,0,0,3,1,0
1,3,1,1,50,1,1,1,1,1,1,3,2,1,4,6,0,0,0,0,0,0,0,2,2,1
1,3,0,1,64,3,1,1,1,1,3,1,9,3,9,6,0,0,0,0,0,0,0,2,2,0
0,3,0,1,91,1,1,1,1,1,2,1,2,1,4,4,0,0,0,0,0,0,0,2,2,1
1,4,1,0,11,4,1,1,1,1,1,2,5,2,10,8,0,1,0,0,0,0,0,2,2,1
1,4,0,0,72,2,1,2,1,1,2,1,3,5,5,1,0,0,0,0,0,0,0,2,1,1
0,3,0,1,6,2,4,1,5,4,2,3,6,6,12,5,0,0,0,0,0,0,0,2,3,0
1,3,1,1,0,1,1,1,1,1,1,4,2,1,5,4,0,0,0,0,0,0,0,2,2,1
1,3,0,1,66,1,3,1,2,2,2,3,9,2,8,7,0,0,0,0,0,1,0,2,3,1
1,3,0,1,42,1,1,1,1,1,1,2,3,2,4,4,0,0,0,0,0,0,0,3,1,1
1,1,1,0,60,1,1,1,1,1,1,2,1,1,2,7,1,0,0,0,0,0,1,1,3,0
1,4,0,0,64,1,1,4,2,1,1,1,3,4,9,1,0,0,0,0,0,0,0,3,2,1
1,3,0,1,87,2,1,1,1,1,1,3,10,4,5,8,1,0,0,0,0,0,0,3,3,1
1,4,0,0,96,3,3,5,1,2,1,1,6,9,10,2,0,0,1,0,0,0,0,2,1,1
1,1,0,0,1,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,2,1
1,2,0,2,54,1,1,1,1,1,1,1,1,1,2,5,1,0,0,0,0,0,0,3,1,1
1,2,0,1,53,1,1,1,1,1,1,2,3,0,4,7,0,0,0,0,0,0,0,2,2,1
1,2,0,1,96,2,1,1,1,1,1,2,5,1,7,7,0,1,0,0,0,0,0,3,2,1
1,4,0,1,58,1,2,1,2,2,1,2,2,4,10,1,0,0,0,0,0,1,0,3,2,1
1,4,0,1,12,3,1,2,1,1,2,2,7,11,11,4,1,0,0,0,0,0,0,2,2,1
1,4,0,0,78,4,2,5,1,1,2,1,5,9,6,3,0,0,1,0,0,0,0,2,3,1
1,3,1,1,64,1,1,1,1,1,2,5,4,1,5,6,0,0,0,0,0,0,0,2,3,1
1,2,1,1,26,1,1,1,1,1,1,4,2,1,4,6,0,0,0,0,0,0,1,2,2,0
1,3,0,1,8,1,3,1,1,1,1,1,4,2,10,3,0,0,0,0,0,0,0,2,2,0
1,2,1,1,49,1,1,1,1,1,1,5,3,1,4,9,0,0,0,0,0,0,0,2,3,1
1,4,0,0,56,4,1,3,2,1,1,1,4,9,10,2,0,0,0,0,0,0,0,1,2,1
1,2,0,1,55,1,1,1,1,1,1,2,2,2,2,7,0,0,0,0,0,0,0,2,3,0
0,1,1,0,25,1,2,1,1,1,1,3,3,1,3,8,0,0,0,0,0,0,0,1,3,0
1,2,1,0,50,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,2,2,1
0,4,0,0,84,2,2,1,1,4,1,1,5,7,9,4,0,0,0,1,0,0,0,3,3,0
1,2,1,1,30,1,1,1,1,1,1,2,2,1,2,8,1,0,0,0,0,0,0,1,2,1
1,2,1,1,81,1,1,1,1,1,1,4,2,1,4,5,0,0,0,0,0,0,0,3,2,0
1,4,0,1,74,4,1,1,1,1,1,2,5,4,9,3,0,0,0,0,0,0,0,2,2,1
1,3,0,0,76,3,1,1,1,1,1,1,11,2,8,6,0,1,0,0,0,0,0,3,2,0
1,2,1,0,36,1,1,1,1,1,1,2,2,1,2,5,1,0,0,0,0,0,1,1,3,1
1,3,0,1,64,2,1,1,1,1,2,5,4,1,8,4,0,0,0,0,0,0,0,2,2,1
1,2,1,1,62,1,1,1,1,1,1,3,3,0,3,7,0,0,0,0,0,0,0,3,1,1
1,3,1,1,53,1,1,1,1,1,1,5,5,0,4,8,0,0,0,0,0,0,0,2,3,0
1,2,1,0,86,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,1,2,1
1,2,0,1,15,1,1,1,1,1,1,3,3,0,4,4,0,0,0,0,0,0,0,1,1,0
1,2,1,0,67,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,1,2,1
1,2,1,0,47,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,1,1
1,4,1,0,47,2,1,2,2,4,1,4,8,2,11,6,0,0,0,0,0,0,0,2,1,1
1,3,0,1,81,1,1,1,1,1,1,1,2,1,4,3,0,0,0,0,0,0,0,3,1,1
1,5,0,0,98,4,1,3,2,1,2,1,5,6,12,2,0,1,1,0,1,0,0,2,2,1
1,2,1,0,56,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,1,2,1
1,3,1,1,48,1,1,1,1,1,1,4,2,1,5,6,0,0,0,0,0,0,0,3,1,0
0,2,1,0,18,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,1,0
1,3,2,1,74,1,1,1,1,1,1,2,2,0,3,4,0,0,0,0,0,0,0,2,2,1
1,4,0,1,68,2,3,1,2,3,2,1,5,10,7,1,1,0,0,0,0,0,0,2,1,0
1,4,0,0,36,1,2,2,2,1,1,1,1,3,5,1,0,0,0,0,0,0,0,3,1,1
1,2,1,0,90,1,1,1,1,1,1,4,6,2,4,8,0,0,0,0,0,0,0,1,3,1
1,1,0,0,65,1,1,1,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,2,1,0
0,1,1,0,63,1,1,1,1,1,1,4,3,2,2,9,0,0,0,0,0,0,0,1,3,0
1,2,1,1,82,1,1,1,1,1,1,1,0,1,2,5,0,0,0,0,0,0,0,2,2,1
1,1,1,0,63,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,2,1,1
1,4,0,1,55,3,1,1,1,1,1,3,8,3,13,6,0,1,0,0,0,0,0,2,1,1
1,4,0,0,64,3,1,3,1,1,1,1,4,2,6,3,0,0,1,1,0,0,1,2,2,1
1,4,0,2,51,3,1,2,1,2,1,4,6,5,13,4,0,1,0,0,0,0,0,3,2,1
1,4,0,1,97,4,2,2,3,2,1,2,11,10,11,6,1,0,0,0,0,0,1,2,3,1
1,4,0,1,92,1,1,3,1,5,2,2,7,3,5,4,0,0,0,0,0,0,0,2,2,1
1,4,0,1,51,2,1,1,1,1,3,2,8,9,4,6,0,0,0,0,0,0,0,2,2,0
1,3,1,1,72,1,1,1,1,1,1,4,7,2,5,7,0,0,0,0,0,0,1,2,3,1
0,3,0,1,39,2,1,1,1,1,4,2,7,4,3,6,0,0,0,0,0,0,1,3,3,1
1,4,0,1,49,1,3,1,4,3,2,2,4,2,11,2,0,0,0,0,0,0,0,2,1,1
1,2,1,1,21,1,1,1,1,1,1,1,1,0,2,6,1,0,0,0,0,0,0,2,1,1
1,4,0,0,91,3,2,5,5,5,3,1,4,7,11,2,0,0,1,1,0,0,0,2,2,1
1,2,1,1,37,1,1,1,1,1,1,2,1,1,2,5,1,0,0,0,0,0,0,2,1,0
1,5,0,0,98,4,1,4,1,1,1,1,6,2,8,2,0,0,1,0,0,0,1,1,2,0
1,4,0,0,85,4,2,3,2,2,1,1,7,8,11,3,1,0,0,1,0,0,0,1,1,1
1,2,1,1,40,1,1,1,1,1,1,3,2,0,3,8,0,0,0,0,0,0,0,2,2,1
1,3,1,1,2,1,1,1,1,1,1,2,2,1,2,7,0,0,0,0,0,0,1,3,1,0
1,4,0,0,78,4,5,3,4,5,1,0,4,7,6,1,1,0,1,1,0,0,1,2,2,0
1,3,1,1,41,2,1,1,1,1,3,10,9,4,6,8,0,0,0,0,0,0,1,2,3,1
1,1,1,0,94,1,1,1,1,1,1,3,2,1,3,7,0,0,0,0,0,0,0,2,3,1
1,3,0,1,10,1,1,1,1,1,1,1,4,1,4,6,0,0,0,0,0,0,0,3,2,1
0,5,0,0,73,3,1,4,1,1,2,1,6,6,6,2,0,0,0,0,0,0,0,3,1,0
1,3,0,0,22,3,1,1,1,1,1,2,7,3,4,4,0,1,0,0,0,0,0,3,1,1
1,4,0,1,30,2,1,1,3,1,1,3,5,3,13,3,0,0,0,0,0,0,0,2,3,0
1,2,1,0,21,1,1,1,1,1,1,4,5,1,4,8,1,0,0,0,0,0,1,2,3,0
1,3,1,1,51,2,1,1,1,1,2,8,9,1,7,8,0,0,0,0,0,0,0,2,3,1
1,2,1,0,97,1,1,1,1,1,1,3,2,1,3,8,0,0,0,0,0,0,0,2,3,0
1,4,0,1,56,4,1,1,1,1,2,4,3,4,11,8,0,1,0,0,0,0,0,2,3,1
1,2,1,0,4,1,1,1,1,1,1,1,1,0,2,6,1,0,0,0,0,0,0,2,1,1
1,2,1,2,77,1,1,1,1,1,1,2,3,0,3,7,0,0,0,0,0,1,0,2,3,1
1,4,0,0,95,3,1,1,2,2,5,0,6,7,9,3,0,0,0,1,0,0,0,1,3,0
1,3,0,1,36,1,1,1,1,1,1,5,5,1,7,5,0,0,0,0,0,0,0,2,1,1
1,4,0,0,13,3,5,4,3,2,5,1,4,6,8,2,0,0,1,0,0,0,1,1,3,1
0,3,0,0,90,3,2,2,2,3,3,2,9,7,10,7,0,1,0,0,1,0,1,2,3,0
1,2,1,1,49,1,1,1,1,1,1,2,1,0,3,9,0,0,0,0,0,0,0,3,3,1
1,2,0,0,18,1,2,2,1,1,1,2,7,1,7,8,0,0,0,0,0,0,0,3,2,1
0,2,0,0,89,1,1,1,3,2,3,2,4,2,5,7,0,0,0,0,0,0,0,3,3,1
1,2,1,0,43,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,3,0
1,3,0,1,82,2,1,1,1,1,1,2,9,2,5,7,0,1,0,0,0,0,1,2,3,1
0,3,1,1,84,1,1,1,1,1,1,2,1,2,2,4,0,0,0,0,0,0,0,2,2,1
1,4,0,0,80,4,4,5,3,2,5,1,5,7,10,2,1,0,1,1,0,0,1,2,3,1
1,3,0,0,68,1,3,1,1,2,3,2,7,2,10,6,0,0,0,0,0,0,0,2,3,1
1,1,0,0,12,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,3,2,1
1,2,1,0,75,1,1,1,1,1,1,1,2,0,2,9,0,0,0,0,0,0,0,2,2,0
0,2,1,0,10,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,0,2,1,1
1,2,1,1,91,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,1,0
1,3,1,1,21,1,1,1,1,1,1,2,1,0,4,4,0,0,0,0,0,0,0,2,1,0
1,3,0,1,28,1,1,1,1,1,1,2,2,1,5,2,0,0,0,0,0,0,0,3,1,1
1,2,1,0,97,1,1,1,1,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,2,1
1,3,0,1,49,2,1,1,1,1,2,5,7,2,11,5,0,1,0,0,0,0,0,2,2,1
1,4,0,0,14,2,2,4,4,5,2,1,4,6,4,1,0,0,1,0,0,0,1,3,1,1
1,1,1,1,5,1,1,1,1,1,1,4,2,1,3,6,0,0,0,0,0,0,0,1,3,0
1,5,0,0,62,4,1,5,4,2,4,0,5,8,5,2,0,1,1,1,0,0,1,3,3,1
0,2,0,0,83,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,1,1
1,3,1,1,48,1,1,1,1,1,1,5,5,2,4,9,0,0,0,0,0,0,0,2,3,0
1,4,0,0,94,2,2,2,2,4,2,1,5,5,8,3,0,1,0,0,0,0,0,1,3,1
1,3,0,1,61,3,1,1,1,1,2,5,10,3,8,7,0,0,0,0,0,0,0,2,2,1
1,3,1,1,70,1,1,1,1,1,2,6,7,1,5,8,0,0,0,0,0,0,0,2,2,1
1,4,0,0,43,4,1,2,1,1,1,1,5,5,12,2,0,1,1,0,0,0,0,2,1,1
1,4,0,0,23,4,1,1,1,1,1,1,10,4,13,6,1,0,1,1,1,0,1,1,1,1
1,3,0,1,37,3,2,1,2,1,3,7,11,2,12,6,0,0,0,0,0,0,0,2,2,1
1,4,0,1,50,2,1,1,1,2,1,2,5,4,10,4,0,0,0,0,0,0,0,2,1,1
1,4,0,0,78,2,1,4,5,1,1,1,7,5,10,4,0,0,0,0,0,0,0,3,3,0
1,3,0,1,74,1,1,1,1,1,1,3,6,1,5,7,0,0,0,0,0,0,0,2,2,1
0,4,0,1,14,1,5,2,1,5,1,5,4,7,10,2,0,0,0,0,0,0,0,3,2,1
0,3,1,0,77,1,2,1,1,2,1,3,3,1,7,4,0,0,0,0,0,0,0,1,1,1
1,2,1,1,39,1,1,1,1,1,1,3,3,0,3,9,0,0,0,0,0,0,0,2,2,0
1,3,0,1,89,1,2,1,2,1,2,4,3,2,8,4,0,0,0,0,0,0,0,2,2,1
0,3,1,1,62,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,1,1
1,2,1,1,59,1,1,1,1,1,1,2,3,0,3,7,0,0,0,0,0,0,0,2,2,1
1,2,1,0,68,1,1,1,1,1,1,1,1,1,2,4,0,0,0,0,0,0,0,1,1,1
1,4,0,0,13,3,3,3,1,2,3,1,5,9,12,3,0,0,0,0,0,0,0,2,2,1
1,3,0,1,37,1,1,1,1,1,2,3,6,1,5,6,0,0,0,0,0,0,0,3,2,1
1,4,0,1,36,2,2,2,3,3,3,2,5,7,12,1,0,0,1,0,0,0,0,2,1,1
1,2,2,0,28,1,1,1,1,1,4,4,7,2,3,9,1,0,0,0,0,1,1,2,3,0
0,1,1,0,2,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,0,2,1,1
1,4,0,1,17,5,1,2,1,1,4,6,6,3,13,7,0,0,0,0,0,0,0,2,3,1
1,2,0,0,86,1,1,1,1,1,1,1,3,0,3,7,0,0,0,0,0,0,0,1,1,1
1,3,1,0,54,1,1,1,1,1,1,1,3,1,4,5,0,0,0,0,0,0,0,2,2,1
1,1,0,0,2,1,1,1,1,1,5,0,1,0,1,17,0,0,0,0,0,0,0,1,1,0
1,4,0,0,3,2,2,3,2,2,2,1,8,3,5,4,1,0,0,0,0,0,1,3,1,1
1,2,1,0,84,1,1,1,1,1,1,2,2,2,2,7,0,0,0,0,0,0,0,1,1,1
1,3,1,1,8,1,2,1,2,1,1,5,6,1,5,9,0,0,0,0,0,0,1,2,3,1
1,4,0,1,4,3,1,2,4,3,4,3,7,4,7,4,0,1,0,1,0,0,0,2,2,1
1,5,0,0,57,3,2,1,4,5,2,1,4,9,13,1,0,0,0,0,0,0,0,3,2,0
1,5,1,0,24,1,1,3,1,4,2,1,6,5,8,9,0,1,1,1,0,0,1,1,3,1
1,3,0,1,51,1,1,1,2,1,1,2,5,2,4,5,0,0,0,0,0,0,0,2,2,1
1,4,0,0,29,2,3,3,3,3,1,1,2,8,6,1,0,0,0,0,0,0,0,1,2,1
1,2,0,0,13,1,1,1,1,1,1,1,3,1,3,6,0,0,0,0,0,0,0,1,1,1
1,2,0,1,23,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,3,2,0
1,2,1,0,36,1,1,1,1,1,1,3,7,1,3,9,0,0,0,0,0,0,1,1,3,0
1,3,0,1,88,1,1,1,1,1,1,1,5,1,6,6,0,1,0,0,0,0,0,2,1,1
1,3,0,1,2,1,1,1,1,1,2,3,5,2,6,5,0,0,0,0,0,0,0,2,3,1
1,3,1,1,3,4,1,1,1,1,1,11,3,4,10,8,0,1,0,0,0,0,1,3,3,1
